	protein_match	strain_name	accession	taxon	DNA_type	DNA_topolgy	DNA_length	protein_id	location	product	pident	evalue	qcov
3558	GtpB	NBC_01696	CP109200	['Streptomyces sp. NBC 01696']	chromosome	linear	7764320	PRJNA747871:OG893_18175	[3996179:3997637](+)	['replicative DNA helicase']	27.953	6.72e-12	27
3559	GtpB	NBC_00148	CP108169	['Streptomyces sp. NBC_00148']	chromosome	linear	8163685	PRJNA747871:OG222_17505	[3888601:3890059](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3560	GtpB	NBC_01708	CP109188	['Streptomyces sp. NBC 01708']	chromosome	linear	7765644	PRJNA747871:OIE83_17490	[3841913:3843371](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3561	GtpB	NBC_01693	CP109202	['Streptomyces sp. NBC 01693']	chromosome	linear	7896894	PRJNA747871:OG810_17690	[3885953:3887411](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3562	GtpB	NBC_01685	CP109209	['Streptomyces sp. NBC 01685']	chromosome	linear	7940178	PRJNA747871:OG939_17810	[3921237:3922695](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3563	GtpB	NBC_01422	CP109508	['Streptomyces sp. NBC_01422']	chromosome	linear	7750119	PRJNA747871:OG428_17785	[3881745:3883203](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3564	GtpB	NBC_01213	CP108541	['Streptomyces sp. NBC_01213']	chromosome	linear	8165836	PRJNA747871:OG725_17270	[3935036:3936494](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3565	GtpB	NBC_01212	CP108545	['Streptomyces sp. NBC_01212']	chromosome	linear	8231656	PRJNA747871:OG722_17890	[4051986:4053444](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3566	GtpB	NBC_01208	CP108551	['Streptomyces sp. NBC_01208']	chromosome	linear	8182248	PRJNA747871:OG265_18160	[4058047:4059505](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3567	GtpB	NBC_01201	CP108565	['Streptomyces sp. NBC_01201']	chromosome	linear	8249142	PRJNA747871:OG279_18285	[4115129:4116587](-)	['replicative DNA helicase']	27.953	7.28e-12	27
3568	GtpB	NBC_01177	CP108595	['Streptomyces sp. NBC_01177']	chromosome	linear	7977991	PRJNA747871:OG284_18120	[3964695:3966153](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3569	GtpB	NBC_01175	CP108602	['Streptomyces sp. NBC_01175']	chromosome	linear	7864500	PRJNA747871:OG491_17840	[3894091:3895549](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3570	GtpB	NBC_01174	CP108605	['Streptomyces sp. NBC_01174']	chromosome	linear	8570581	PRJNA747871:OG414_18145	[3953336:3954794](+)	['replicative DNA helicase']	27.953	7.28e-12	27
3571	GtpB	NBC_01300	CP108408	['Kitasatospora sp. NBC_01300']	chromosome	linear	7759265	PRJNA747871:OG556_17700	[3975112:3976750](+)	['replicative DNA helicase']	25.591	7.28e-12	27
3572	GtpB	NBC_00178	CP108143	['Streptomyces sp. NBC 00178']	chromosome	linear	7317043	PRJNA747871:OHT61_16320	[3771793:3773251](+)	['replicative DNA helicase']	27.953	7.6e-12	27
3573	GtpB	NBC_01341	CP108364	['Streptomyces sp. NBC_01341']	chromosome	linear	7411387	PRJNA747871:OG206_16605	[3758182:3759640](-)	['replicative DNA helicase']	27.953	7.6e-12	27
3574	GtpB	NBC_01269	CP108452	['[Kitasatospora] papulosa']	chromosome	linear	7413447	PRJNA747871:OG362_00195	[63249:64848](-)	['helix-turn-helix domain-containing protein']	27.928	7.62e-12	26
3575	GtpB	NBC_00374	CP107964	['Kitasatospora sp. NBC 00374']	chromosome	linear	8973977	PRJNA747871:OG871_39395	[8963537:8965487](+)	['hypothetical protein']	26.087	9.05e-12	27
3576	GtpB	NBC_00374	CP107964	['Kitasatospora sp. NBC 00374']	chromosome	linear	8973977	PRJNA747871:OG871_00045	[8486:10436](-)	['hypothetical protein']	26.087	9.05e-12	27
3577	GtpB	NBC_00106	CP108208	['Kitasatospora indigofera']	chromosome	linear	10282202	PRJNA747871:OG526_21225	[4854303:4855911](+)	['replicative DNA helicase']	25.984	9.22e-12	27
3578	GtpB	NBC_01525	CP109399	['Streptomyces sp. NBC_01525']	plasmid	linear	86402	PRJNA747871:OG422_31685	[80272:81850](+)	['helix-turn-helix domain-containing protein']	28.696	1.01e-11	27
3579	GtpB	NBC_01525	CP109399	['Streptomyces sp. NBC_01525']	plasmid	linear	86402	PRJNA747871:OG422_31395	[4542:6120](-)	['helix-turn-helix domain-containing protein']	28.696	1.01e-11	27
3580	GtpB	NBC_00101	CP108217	['Streptomyces sp. NBC 00101']	chromosome	linear	7155979	PRJNA747871:OG786_15390	[3629833:3631318](+)	['replicative DNA helicase']	27.953	1.06e-11	27
3581	GtpB	NBC_01463	CP109469	['Streptomyces sp. NBC_01463']	plasmid	linear	64450	PRJNA747871:OG521_39700	[18943:20311](-)	['replicative DNA helicase']	27.165	1.07e-11	27
3582	GtpB	NBC_01295	CP108422	['[Kitasatospora] papulosa']	chromosome	linear	7559771	PRJNA747871:OG483_00350	[67286:68897](-)	['helix-turn-helix domain-containing protein']	26.667	1.08e-11	27
3583	GtpB	NBC_01422	CP109509	['Streptomyces sp. NBC_01422']	plasmid	linear	158156	PRJNA747871:OG428_35595	[53288:54854](-)	['helix-turn-helix domain-containing protein']	28.125	1.1e-11	26
3584	GtpB	NBC_01218	CP108536	['Streptomyces sp. NBC_01218']	chromosome	linear	7116718	PRJNA747871:OG233_15795	[3658124:3659582](+)	['replicative DNA helicase']	27.953	1.1e-11	27
3585	GtpB	NBC_00471	CP107887	['Streptomyces nojiriensis']	chromosome	linear	9844630	PRJNA747871:OG749_02595	[496252:497596](-)	['replicative DNA helicase']	28.723	1.11e-11	29
3586	GtpB	NBC_01335	CP108370	['Streptomyces sp. NBC_01335']	chromosome	linear	8204033	PRJNA747871:OG599_16860	[3930802:3932269](-)	['replicative DNA helicase']	27.953	1.14e-11	27
3587	GtpB	NBC_00306	CP108032	['Streptomyces sp. NBC 00306']	chromosome	linear	8499733	PRJNA747871:OHA05_18010	[4038286:4039753](-)	['replicative DNA helicase']	27.165	1.18e-11	27
3588	GtpB	NBC_01167	CP108612	['Streptomyces sp. NBC_01167']	chromosome	linear	8297195	PRJNA747871:OG317_18630	[4225224:4226691](-)	['replicative DNA helicase']	27.165	1.18e-11	27
3589	GtpB	NBC_00467	CP107894	['Streptomyces sp. NBC 00467']	chromosome	linear	8364747	PRJNA747871:OG803_17760	[3861395:3862862](+)	['replicative DNA helicase']	27.165	1.22e-11	27
3590	GtpB	NBC_00131	CP108335	['Streptomyces virginiae']	plasmid	linear	174942	PRJNA747871:OG603_40220	[94954:96298](+)	['replicative DNA helicase']	28.854	1.26e-11	27
3591	GtpB	NBC_00370	CP107968	['Streptomyces sp. NBC 00370']	chromosome	linear	8601509	PRJNA747871:OHS57_19420	[4359328:4360822](+)	['replicative DNA helicase']	27.165	1.27e-11	27
3592	GtpB	NBC_00259	CP108080	['Streptomyces sp. NBC_00259']	chromosome	linear	8164743	PRJNA747871:OG766_17615	[3920582:3922067](-)	['replicative DNA helicase']	27.165	1.28e-11	27
3593	GtpB	NBC_01210	CP108549	['Streptomyces sp. NBC_01210']	chromosome	linear	9076647	PRJNA747871:OG735_21220	[4675415:4676879](-)	['replicative DNA helicase']	27.165	1.29e-11	27
3594	GtpB	NBC_01203	CP108561	['Kitasatospora purpeofusca']	chromosome	linear	9762028	PRJNA747871:OG715_22440	[5056194:5057682](+)	['replicative DNA helicase']	25.591	1.35e-11	27
3595	GtpB	NBC_01202	CP108562	['Kitasatospora purpeofusca']	chromosome	linear	9809889	PRJNA747871:OG196_22235	[4985654:4987142](+)	['replicative DNA helicase']	25.591	1.35e-11	27
3596	GtpB	NBC_00111	CP108203	['Streptomyces sp. NBC 00111']	chromosome	linear	8598998	PRJNA747871:OHB07_19010	[4257229:4258687](+)	['replicative DNA helicase']	27.559	1.38e-11	27
3597	GtpB	NBC_01460	CP109473	['Streptomyces sp. NBC_01460']	chromosome	linear	8666566	PRJNA747871:OG488_18995	[4273527:4274985](+)	['replicative DNA helicase']	27.559	1.38e-11	27
3598	GtpB	NBC_01185	CP108587	['Streptomyces sp. NBC_01185']	chromosome	linear	8411192	PRJNA747871:OG770_18615	[4170686:4172144](-)	['replicative DNA helicase']	27.559	1.38e-11	27
3599	GtpB	NBC_01166	CP108613	['Streptomyces sp. NBC_01166']	chromosome	linear	8761985	PRJNA747871:OG379_19900	[4333826:4335284](+)	['replicative DNA helicase']	27.559	1.38e-11	27
3600	GtpB	NBC_01555	CP109369	['Kitasatospora purpeofusca']	chromosome	linear	8988467	PRJNA747871:OG977_18705	[4399184:4400672](-)	['replicative DNA helicase']	25.591	1.4e-11	27
3601	GtpB	NBC_00845	CP109061	['Kitasatospora purpeofusca']	chromosome	linear	9074194	PRJNA747871:OIP63_19645	[4460171:4461659](+)	['replicative DNA helicase']	25.591	1.4e-11	27
3602	GtpB	NBC_00222	CP108110	['Kitasatospora purpeofusca']	chromosome	linear	9296031	PRJNA747871:OHA16_19900	[4682538:4684035](-)	['replicative DNA helicase']	25.591	1.4e-11	27
3603	GtpB	NBC_00061	CP108252	['Kitasatospora purpeofusca']	chromosome	linear	8106570	PRJNA747871:OHV13_15995	[3673435:3674932](+)	['replicative DNA helicase']	25.591	1.41e-11	27
3604	GtpB	NBC_00210	CP108120	['Streptomyces sp. NBC_00210']	chromosome	linear	8783391	PRJNA747871:OG729_19750	[4369263:4370730](+)	['replicative DNA helicase']	27.165	1.42e-11	27
3605	GtpB	NBC_00133	CP108183	['Streptomyces sp. NBC_00133']	chromosome	linear	8919990	PRJNA747871:OG427_19595	[4328654:4330121](+)	['replicative DNA helicase']	27.165	1.42e-11	27
3606	GtpB	NBC_01426	CP109503	['Streptomyces sp. NBC 01426']	plasmid	linear	133466	PRJNA747871:OG906_42855	[70915:72262](+)	['replicative DNA helicase']	28.521	1.42e-11	29
3607	GtpB	NBC_00070	CP108247	['Kitasatospora sp. NBC 00070']	chromosome	linear	7729880	PRJNA747871:OHV05_18330	[3963558:3965124](+)	['replicative DNA helicase']	25.984	1.46e-11	27
3608	GtpB	NBC_00515	CP107841	['Streptomyces europaeiscabiei']	chromosome	linear	10755582	PRJNA747871:OG858_22925	[5227077:5228556](-)	['replicative DNA helicase']	27.273	1.49e-11	27
3609	GtpB	NBC_00514	CP107844	['Streptomyces europaeiscabiei']	chromosome	linear	10588014	PRJNA747871:OG920_22575	[5140384:5141863](-)	['replicative DNA helicase']	27.273	1.49e-11	27
3610	GtpB	NBC_00497	CP107863	['Streptomyces europaeiscabiei']	chromosome	linear	10906898	PRJNA747871:OG545_24855	[5732969:5734448](+)	['replicative DNA helicase']	27.273	1.49e-11	27
3611	GtpB	NBC_00494	CP107866	['Streptomyces europaeiscabiei']	chromosome	linear	11363729	PRJNA747871:OHB32_24605	[5551017:5552496](-)	['replicative DNA helicase']	27.273	1.49e-11	27
3612	GtpB	NBC_00480	CP107883	['Streptomyces europaeiscabiei']	chromosome	linear	11915655	PRJNA747871:OHO28_25745	[5837066:5838545](-)	['replicative DNA helicase']	27.273	1.49e-11	27
3613	GtpB	NBC_00363	CP107972	['Streptomyces europaeiscabiei']	chromosome	linear	10757626	PRJNA747871:OHB46_23960	[5529057:5530536](+)	['replicative DNA helicase']	27.273	1.49e-11	27
3614	GtpB	NBC_01582	CP109342	['Streptomyces anulatus']	plasmid	linear	161119	PRJNA747871:OHA66_38045	[44205:45573](+)	['replicative DNA helicase']	28.063	1.53e-11	27
3615	GtpB	NBC_01754	CP109132	['Streptomyces sp. NBC 01754']	chromosome	linear	7738802	PRJNA747871:OG909_15865	[3785972:3787448](+)	['replicative DNA helicase']	27.559	1.63e-11	27
3616	GtpB	NBC_00261	CP108079	['Streptomyces europaeiscabiei']	chromosome	linear	11766587	PRJNA747871:OHU10_25825	[5897385:5898864](+)	['replicative DNA helicase']	27.273	1.7e-11	27
3617	GtpB	NBC_01735	CP109154	['Streptomyces europaeiscabiei']	chromosome	linear	11421100	PRJNA747871:OHB30_25020	[5698045:5699524](+)	['replicative DNA helicase']	27.273	1.7e-11	27
3618	GtpB	NBC_00224	CP108106	['Streptomyces sp. NBC 00224']	chromosome	linear	8912376	PRJNA747871:OG965_21415	[4819554:4821042](+)	['replicative DNA helicase']	27.165	1.77e-11	27
3619	GtpB	NBC_00150	CP130716	['Streptomyces sp. NBC_00150']	chromosome	linear	8776063	PRJNA747871:OHB58_21400	[4819552:4821040](+)	['replicative DNA helicase']	27.165	1.77e-11	27
3620	GtpB	NBC_00060	CP108253	['Streptomyces sp. NBC 00060']	chromosome	linear	8911539	PRJNA747871:OHV25_18425	[4090917:4092405](-)	['replicative DNA helicase']	27.165	1.77e-11	27
3621	GtpB	NBC_00027	CP108295	['Streptomyces melanogenes']	chromosome	linear	8316562	PRJNA747871:OG383_19575	[4452852:4454340](+)	['replicative DNA helicase']	27.165	1.77e-11	27
3622	GtpB	NBC_00668	CP109019	['Streptomyces melanogenes']	chromosome	linear	8267928	PRJNA747871:OG515_19900	[4503096:4504584](+)	['replicative DNA helicase']	27.165	1.77e-11	27
3623	GtpB	NBC_00648	CP109038	['Streptomyces sp. NBC 00648']	chromosome	linear	8450570	PRJNA747871:OIE42_16710	[3765749:3767237](-)	['replicative DNA helicase']	27.165	1.77e-11	27
3624	GtpB	NBC_00322	CP108019	['Streptomyces sp. NBC 00322']	chromosome	linear	8572109	PRJNA747871:OG905_20395	[4493635:4495102](+)	['replicative DNA helicase']	27.165	1.98e-11	27
3625	GtpB	NBC_00885	CP108796	['Streptomyces sp. NBC 00885']	chromosome	linear	8737832	PRJNA747871:OHA61_19270	[4256436:4257903](+)	['replicative DNA helicase']	27.165	2.03e-11	27
3626	GtpB	NBC_00879	CP108799	['Streptomyces sp. NBC 00879']	chromosome	linear	8556030	PRJNA747871:OH805_18155	[4034977:4036444](+)	['replicative DNA helicase']	27.165	2.03e-11	27
3627	GtpB	NBC_01265	CP108460	['Kitasatospora herbaricolor']	chromosome	linear	9672253	PRJNA747871:OG267_19660	[4581675:4583154](-)	['replicative DNA helicase']	25.984	2.13e-11	27
3628	GtpB	NBC_01247	CP108482	['Kitasatospora herbaricolor']	chromosome	linear	9649141	PRJNA747871:OG469_21015	[5089112:5090591](+)	['replicative DNA helicase']	25.984	2.13e-11	27
3629	GtpB	NBC_00315	CP108025	['Kitasatospora sp. NBC 00315']	chromosome	linear	8241844	PRJNA747871:OG823_16980	[4165138:4166638](+)	['replicative DNA helicase']	25.984	2.14e-11	27
3630	GtpB	NBC_00247	CP108093	['Streptomyces sp. NBC 00247']	chromosome	linear	7336920	PRJNA747871:OHT52_14655	[3454025:3455492](+)	['replicative DNA helicase']	27.559	2.16e-11	27
3631	GtpB	NBC_00458	CP107904	['Kitasatospora sp. NBC_00458']	chromosome	linear	8011000	PRJNA747871:OG550_18675	[4535835:4537326](-)	['replicative DNA helicase']	25.591	2.18e-11	27
3632	GtpB	NBC_00872	CP108806	['Streptomyces sp. NBC_00872']	chromosome	linear	8966801	PRJNA747871:OG214_19860	[4654069:4655548](+)	['replicative DNA helicase']	27.165	2.22e-11	27
3633	GtpB	NBC_01520	CP109406	['Streptomyces sp. NBC_01520']	plasmid	linear	81873	PRJNA747871:OG524_36805	[27477:28848](-)	['replicative DNA helicase']	26.482	2.31e-11	27
3634	GtpB	NBC_00185	CP108135	['[Kitasatospora] papulosa']	chromosome	linear	7580126	PRJNA747871:OG560_17235	[3801585:3803043](+)	['replicative DNA helicase']	27.559	2.42e-11	27
3635	GtpB	NBC_00082	CP108233	['[Kitasatospora] papulosa']	chromosome	linear	7588299	PRJNA747871:OHU18_16225	[3722174:3723632](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3636	GtpB	NBC_01564	CP109352	['[Kitasatospora] papulosa']	chromosome	linear	7606679	PRJNA747871:OG821_16655	[3808095:3809553](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3637	GtpB	NBC_01552	CP109375	['[Kitasatospora] papulosa']	chromosome	linear	7766079	PRJNA747871:OH769_16450	[3757488:3758946](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3638	GtpB	NBC_01355	CP108351	['[Kitasatospora] papulosa']	chromosome	linear	7734989	PRJNA747871:OG724_17860	[3973047:3974505](+)	['replicative DNA helicase']	27.559	2.42e-11	27
3639	GtpB	NBC_01347	CP108359	['[Kitasatospora] papulosa']	chromosome	linear	7680165	PRJNA747871:OG759_16970	[3752895:3754353](+)	['replicative DNA helicase']	27.559	2.42e-11	27
3640	GtpB	NBC_01344	CP108361	['[Kitasatospora] papulosa']	chromosome	linear	7648620	PRJNA747871:OG336_16720	[3867185:3868643](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3641	GtpB	NBC_01295	CP108422	['[Kitasatospora] papulosa']	chromosome	linear	7559771	PRJNA747871:OG483_16360	[3751624:3753082](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3642	GtpB	NBC_01269	CP108452	['[Kitasatospora] papulosa']	chromosome	linear	7413447	PRJNA747871:OG362_15575	[3592469:3593927](-)	['replicative DNA helicase']	27.559	2.42e-11	27
3643	GtpB	NBC_00867	CP108817	['[Kitasatospora] papulosa']	chromosome	linear	7891710	PRJNA747871:OG337_17565	[3883813:3885271](+)	['replicative DNA helicase']	27.559	2.42e-11	27
3644	GtpB	NBC_00042	CP108281	['[Kitasatospora] papulosa']	chromosome	linear	7381025	PRJNA747871:OG795_15795	[3608303:3609761](-)	['replicative DNA helicase']	27.559	2.44e-11	27
3645	GtpB	NBC_00633	CP107732	['Streptomyces canus']	plasmid	linear	139613	PRJNA747871:OHB22_49685	[80321:81668](-)	['replicative DNA helicase']	27.358	2.44e-11	32
3646	GtpB	NBC_00310	CP130714	['Streptomyces sp. NBC_00310']	chromosome	linear	10667068	PRJNA747871:OG202_24555	[5590460:5591936](-)	['replicative DNA helicase']	27.273	2.55e-11	27
3647	GtpB	NBC_00104	CP108215	['Streptomyces sp. NBC_00104']	chromosome	linear	10684609	PRJNA747871:OG272_24870	[5636041:5637517](-)	['replicative DNA helicase']	27.273	2.55e-11	27
3648	GtpB	NBC_00024	CP108298	['Streptomyces sp. NBC_00024']	chromosome	linear	11459578	PRJNA747871:OG235_28405	[6400126:6401602](+)	['replicative DNA helicase']	27.273	2.55e-11	27
3649	GtpB	NBC_00496	CP107865	['Streptomyces sp. NBC_00496']	chromosome	linear	11851102	PRJNA747871:OG561_21615	[5031321:5032797](+)	['replicative DNA helicase']	27.273	2.55e-11	27
3650	GtpB	NBC_00487	CP107877	['Streptomyces sp. NBC_00487']	chromosome	linear	10744805	PRJNA747871:OG250_21635	[5031226:5032702](+)	['replicative DNA helicase']	27.273	2.55e-11	27
3651	GtpB	NBC_00391	CP107944	['Streptomyces sp. NBC_00391']	chromosome	linear	10628885	PRJNA747871:OG212_23745	[5519551:5521027](+)	['replicative DNA helicase']	27.273	2.55e-11	27
3652	GtpB	NBC_01302	CP108404	['Kitasatospora sp. NBC_01302']	chromosome	linear	9102910	PRJNA747871:OG294_20565	[4767256:4768705](-)	['replicative DNA helicase']	25.984	2.7e-11	27
3653	GtpB	NBC_01429	CP109599	['Streptomyces sp. NBC_01429']	chromosome	linear	8078361	PRJNA747871:OG627_17765	[4085079:4086540](+)	['replicative DNA helicase']	26.772	2.81e-11	27
3654	GtpB	NBC_01520	CP109404	['Streptomyces sp. NBC_01520']	chromosome	linear	8075076	PRJNA747871:OG524_36140	[8063676:8065245](+)	['helix-turn-helix domain-containing protein']	28.182	2.89e-11	26
3655	GtpB	NBC_01520	CP109404	['Streptomyces sp. NBC_01520']	chromosome	linear	8075076	PRJNA747871:OG524_00055	[9831:11400](-)	['helix-turn-helix domain-containing protein']	28.182	2.89e-11	26
3656	GtpB	NBC_01265	CP108460	['Kitasatospora herbaricolor']	chromosome	linear	9672253	PRJNA747871:OG267_40595	[9654458:9656369](+)	['hypothetical protein']	27.615	2.92e-11	25
3657	GtpB	NBC_01265	CP108460	['Kitasatospora herbaricolor']	chromosome	linear	9672253	PRJNA747871:OG267_00075	[15883:17794](-)	['hypothetical protein']	27.615	2.92e-11	25
3658	GtpB	NBC_01247	CP108482	['Kitasatospora herbaricolor']	chromosome	linear	9649141	PRJNA747871:OG469_40945	[9631348:9633259](+)	['hypothetical protein']	27.615	2.92e-11	25
3659	GtpB	NBC_01247	CP108482	['Kitasatospora herbaricolor']	chromosome	linear	9649141	PRJNA747871:OG469_00075	[15881:17792](-)	['hypothetical protein']	27.615	2.92e-11	25
3660	GtpB	NBC_01250	CP108476	['Kitasatospora sp. NBC_01250']	chromosome	linear	9001608	PRJNA747871:OG500_19775	[4743010:4744459](-)	['replicative DNA helicase']	25.984	3.25e-11	27
3661	GtpB	NBC_01310	CP108397	['Streptomyces sp. NBC_01310']	plasmid	circular	125561	PRJNA747871:OG756_41705	[52636:54043](+)	['replicative DNA helicase']	25.49	3.41e-11	27
3662	GtpB	NBC_01664	CP109240	['Streptomyces albidoflavus']	plasmid	circular	86299	PRJNA747871:OH810_31920	[65802:67176](-)	['replicative DNA helicase']	26.772	3.54e-11	27
3663	GtpB	NBC_01266	CP108458	['Kitasatospora sp. NBC_01266']	chromosome	linear	8425813	PRJNA747871:OG403_19390	[4447332:4448790](+)	['replicative DNA helicase']	25.984	3.68e-11	27
3664	GtpB	NBC_01498	CP109598	['Streptomyces sp. NBC 01498']	chromosome	linear	7267618	PRJNA747871:OG875_15420	[3622068:3623544](-)	['replicative DNA helicase']	27.559	3.88e-11	27
3665	GtpB	NBC_00865	CP108821	['Streptomyces chartreusis']	plasmid	linear	938812	PRJNA747871:OG938_47215	[789312:790659](+)	['replicative DNA helicase']	25.704	4.1e-11	29
3666	GtpB	NBC_00851	CP108842	['Streptomyces chartreusis']	plasmid	linear	691576	PRJNA747871:OIA45_47740	[546132:547479](+)	['replicative DNA helicase']	25.704	4.1e-11	29
3667	GtpB	NBC_00311	CP108030	['Streptomyces sp. NBC 00311']	chromosome	linear	10527525	PRJNA747871:OHB47_23735	[5242277:5243756](+)	['replicative DNA helicase']	26.772	4.14e-11	27
3668	GtpB	NBC_00626	CP107741	['Streptomyces sp. NBC 00626']	chromosome	linear	10528387	PRJNA747871:OG961_23735	[5242715:5244194](+)	['replicative DNA helicase']	26.772	4.14e-11	27
3669	GtpB	NBC_00622	CP107749	['Streptomyces sp. NBC 00622']	chromosome	linear	10521781	PRJNA747871:OG888_23730	[5242702:5244181](+)	['replicative DNA helicase']	26.772	4.14e-11	27
3670	GtpB	NBC_00618	CP107750	['Streptomyces sp. NBC 00618']	chromosome	linear	10528355	PRJNA747871:OHA50_23960	[5284160:5285639](-)	['replicative DNA helicase']	26.772	4.14e-11	27
3671	GtpB	NBC_00499	CP107861	['Streptomyces sp. NBC 00499']	chromosome	linear	11146907	PRJNA747871:OHP34_23775	[5215967:5217446](-)	['replicative DNA helicase']	26.772	4.14e-11	27
